word,x,y,z
CONNECT,-1.084186,0.153509,5.752993
CONNECT,-1.017503,0.4391563,5.764198
CONNECT,-1.006665,0.3616346,5.775049
CONNECT,-1.136844,0.2738798,5.786139
CONNECT,-1.110069,0.2723792,5.797396
CONNECT,-1.176173,0.1847914,5.808599
CONNECT,-1.209324,0.1688544,5.819642
CONNECT,-1.203258,0.174572,5.830514
CONNECT,-1.214579,0.2130225,5.841815
CONNECT,-1.138716,0.1976693,5.852914
CONNECT,-1.154893,0.2538589,5.86401
CONNECT,-1.135334,0.1390496,5.874872
CONNECT,-1.134727,0.1031132,5.886162
CONNECT,-1.158827,0.07115512,5.89732
CONNECT,-1.118486,0.1818398,5.908351
CONNECT,-1.088473,0.1748247,5.919632
CONNECT,-1.10892,0.14579,5.930505
CONNECT,-1.085858,0.1954905,5.941571
CONNECT,-1.098514,0.1947478,5.952778
CONNECT,-1.068706,0.2004272,5.963924
CONNECT,-1.007464,0.1647329,5.975044
CONNECT,-1.003921,0.1151235,5.98616
CONNECT,-0.9863756,0.1647461,5.997185
CONNECT,-0.9909773,0.1886817,6.008304
CONNECT,-0.9724696,0.1749936,6.019511
CONNECT,-0.9728287,0.126569,6.030465
CONNECT,-0.9941128,0.1600134,6.041603
CONNECT,-0.9766368,0.1878425,6.053143
CONNECT,-0.9848756,0.1789441,6.063786
CONNECT,-0.8906318,0.04471977,6.074913
CONNECT,-0.7859151,-0.1856734,6.086135
CONNECT,-0.6178261,-0.3201635,6.097042
CONNECT,-0.5875607,-0.4463156,6.108204
CONNECT,-0.6002197,-0.4218163,6.119503
CONNECT,-0.6048893,-0.4490795,6.130638
CONNECT,-0.5729709,-0.4332889,6.141502
CONNECT,-0.5748129,-0.4315011,6.152738
CONNECT,-0.5896991,-0.4314609,6.163753
CONNECT,-0.5756045,-0.4330231,6.174869
CONNECT,-0.6175055,-0.4454301,6.186219
CONNECT,-0.5896876,-0.4518785,6.196928
CONNECT,-0.6042396,-0.4519885,6.208249
CONNECT,-0.5841358,-0.4442624,6.219338
CONNECT,-0.5977002,-0.4507175,6.230272
CONNECT,-0.6016911,-0.419383,6.24162
CONNECT,-0.5399171,-0.4513713,6.252763
CONNECT,-0.3775324,-0.4716843,6.263669
CONNECT,-0.02916384,-0.482904,6.274914
CONNECT,0.006117582,-0.5522129,6.286047
CONNECT,-0.01240396,-0.5632851,6.297476
CONNECT,0.02209431,-0.5570645,6.308134
CONNECT,-0.02515543,-0.5322167,6.319379
CONNECT,-0.01548153,-0.5381226,6.3304
CONNECT,-0.04873616,-0.5389569,6.341648
CONNECT,-0.05433089,-0.5325024,6.352684
CONNECT,-0.06867892,-0.5302743,6.363749
CONNECT,-0.07142621,-0.5302982,6.37461
CONNECT,-0.07597899,-0.4750032,6.385973
CONNECT,-0.09187919,-0.07024037,6.397051
CONNECT,-0.1095382,0.5550335,6.408079
CONNECT,-0.1017402,0.795366,6.419304
CONNECT,-0.1204228,1.115088,6.430336
CONNECT,-0.1354998,1.334195,6.441416
CONNECT,-0.1028738,1.283663,6.452549
CONNECT,-0.08134186,1.287921,6.463633
CONNECT,-0.08721364,1.253034,6.474747
CONNECT,-0.02610874,1.295057,6.485857
CONNECT,0.009059668,1.319468,6.497023
CONNECT,0.03986949,1.332263,6.50792
CONNECT,0.04202944,1.33774,6.519351
CONNECT,0.03992963,1.356564,6.530207
CONNECT,0.03851193,1.380044,6.541292
CONNECT,0.1195292,1.379805,6.552541
CONNECT,0.116106,1.383007,6.563649
CONNECT,0.1032355,1.383791,6.57466
CONNECT,0.0964945,1.393246,6.586082
CONNECT,0.09353414,1.39162,6.596947
CONNECT,0.1225283,1.42492,6.607922
CONNECT,0.2964987,1.533871,6.619192
CONNECT,0.4003487,1.495657,6.630161
CONNECT,0.4402381,1.478935,6.641284
CONNECT,0.4251252,1.466661,6.652524
CONNECT,0.4090938,1.46932,6.663556
CONNECT,0.403502,1.482064,6.674694
CONNECT,0.3446413,1.481393,6.685781
CONNECT,0.3447978,1.488055,6.696896
CONNECT,0.3560888,1.497767,6.707876
CONNECT,0.3657169,1.497812,6.71915
CONNECT,0.3750256,1.50069,6.730172
CONNECT,0.3722035,1.49414,6.741384
CONNECT,0.381987,1.473118,6.752439
CONNECT,0.4092131,1.480844,6.763595
CONNECT,0.4275255,1.500296,6.7746
CONNECT,0.4438207,1.507924,6.785782
CONNECT,0.4550272,1.519476,6.796847
CONNECT,0.4348262,1.507576,6.807876
CONNECT,0.4087839,1.517436,6.819346
CONNECT,0.3983318,1.499075,6.830139
CONNECT,0.425843,1.515479,6.841256
CONNECT,0.4950635,1.514523,6.852659
CONNECT,0.4484339,1.455169,6.863667
CONNECT,0.4376617,1.481389,6.874489
CONNECT,0.4374178,1.46999,6.885773
CONNECT,0.446569,1.467144,6.896848
CONNECT,0.4335028,1.474441,6.907848
CONNECT,0.427739,1.487956,6.919352
CONNECT,0.4028952,1.49627,6.930217
CONNECT,0.3834274,1.505885,6.941175
CONNECT,0.3662709,1.508698,6.952284
CONNECT,0.382309,1.499114,6.963435
CONNECT,0.3871184,1.514065,6.974415
CONNECT,0.3847529,1.537913,6.98567
CONNECT,0.3668856,1.561731,6.996765
CONNECT,0.363501,1.556893,7.007767
CONNECT,0.3300753,1.593562,7.019011
CONNECT,0.3294668,1.570051,7.029978
CONNECT,0.3155342,1.534983,7.041086
CONNECT,0.3588694,1.577559,7.052257
CONNECT,0.3256266,1.594695,7.063349
CONNECT,0.3107471,1.547866,7.074447
CONNECT,0.255695,1.543079,7.085721
CONNECT,0.2640494,1.544394,7.09683
CONNECT,0.2365341,1.50648,7.107782
CONNECT,0.2392521,1.545236,7.118961
CONNECT,0.2307666,1.562294,7.130059
CONNECT,0.2124902,1.568683,7.141276
CONNECT,0.2126724,1.566655,7.154124
CONNECT,0.2206261,1.611658,7.163122
CONNECT,0.2183962,1.55396,7.174523
CONNECT,0.2516994,1.583033,7.185532
CONNECT,0.2620442,1.579477,7.196723
CONNECT,0.2444243,1.544669,7.20779
CONNECT,0.2221144,1.532746,7.219115
CONNECT,0.244296,1.501131,7.22997
CONNECT,0.2424293,1.488642,7.240992
CONNECT,0.2590139,1.468582,7.252384
CONNECT,0.2681896,1.483872,7.263172
CONNECT,0.2886193,1.486273,7.274315
CONNECT,0.2902659,1.481709,7.285579
CONNECT,0.2934014,1.482079,7.29673
CONNECT,0.3020945,1.484857,7.307559
CONNECT,0.3033969,1.476776,7.318788
CONNECT,0.3062459,1.470438,7.329919
CONNECT,0.3125471,1.474556,7.341115
CONNECT,0.3123032,1.472842,7.352197
CONNECT,0.3092648,1.469046,7.363162
CONNECT,0.3058043,1.463973,7.374164
CONNECT,0.2984472,1.457681,7.385412
CONNECT,0.2977449,1.453452,7.396703
CONNECT,0.2999676,1.446383,7.407678
CONNECT,0.2987477,1.44511,7.418912
CONNECT,0.2991227,1.441637,7.429757
CONNECT,0.2946776,1.434298,7.440945
CONNECT,0.2962424,1.435854,7.452028
CONNECT,0.2968491,1.431813,7.463171
CONNECT,0.296662,1.427358,7.474285
CONNECT,0.2987055,1.430153,7.48561
CONNECT,0.2990932,1.424785,7.496621
CONNECT,0.2984329,1.409813,7.507617
CONNECT,0.2969038,1.421559,7.519155
CONNECT,0.2959832,1.42349,7.529839
CONNECT,0.29942,1.429556,7.541093
CONNECT,0.2974607,1.433934,7.551956
CONNECT,0.300504,1.42511,7.56301
CONNECT,0.2985303,1.434608,7.574168
CONNECT,0.2965736,1.430252,7.585312
CONNECT,0.2970507,1.421125,7.596414
CONNECT,0.2984821,1.427282,7.607443
CONNECT,0.2945008,1.420453,7.618947
CONNECT,0.2981075,1.382302,7.629817
CONNECT,0.552881,0.9400529,7.640884
CONNECT,0.6576713,0.6049936,7.655154
CONNECT,0.713707,0.0225212,7.665657
CONNECT,0.7779597,-0.1931069,7.674146
CONNECT,0.7258475,-0.4269703,7.68532
CONNECT,0.6974993,-0.4678999,7.696358
CONNECT,0.6913669,-0.5184927,7.707386
CONNECT,0.6782005,-0.5366149,7.718867
CONNECT,0.6727597,-0.5456475,7.729613
CONNECT,0.5576928,-0.7028117,7.740729
CONNECT,0.7103491,-0.4557399,7.752093
CONNECT,0.7142891,-0.636044,7.763021
CONNECT,0.7155313,-0.4764643,7.774182
CONNECT,0.7175518,-0.4809375,7.785162
CONNECT,0.7218726,-0.4872422,7.796212
CONNECT,0.687053,-0.4731492,7.807358
CONNECT,0.6905017,-0.4868295,7.818801
CONNECT,0.6717337,-0.4786166,7.829755
CONNECT,0.6901227,-0.4784917,7.840631
CONNECT,0.6966517,-0.4805433,7.852046
CONNECT,0.6908454,-0.4685166,7.862979
CONNECT,0.6697187,-0.4605055,7.874242
CONNECT,0.6794122,-0.4686557,7.885259
CONNECT,0.6652054,-0.4617677,7.896222
CONNECT,0.678321,-0.4695328,7.907522
CONNECT,0.6865115,-0.4729229,7.918805
CONNECT,0.686753,-0.4754688,7.929767
CONNECT,0.6950608,-0.4163592,7.941041
CONNECT,0.8845773,-0.1853294,7.952025
CONNECT,0.9782168,0.135518,7.963066
CONNECT,0.9607752,0.3597213,7.973984
CONNECT,0.9687986,0.4017767,7.985614
CONNECT,0.9597553,0.3864615,7.996375
CONNECT,0.9421206,0.3530419,8.00775
CONNECT,0.898325,0.3935336,8.018586
CONNECT,0.9311972,0.3665398,8.029882
CONNECT,0.9681841,0.3734458,8.040838
CONNECT,0.9650561,0.4792039,8.05191
CONNECT,0.9854113,0.368028,8.062858
CONNECT,0.9826268,0.3625043,8.074066
CONNECT,0.9874914,0.3690735,8.08516
CONNECT,0.9845107,0.3717729,8.096053
CONNECT,0.9934014,0.3636719,8.107426
CONNECT,0.9856738,0.3627067,8.118526
CONNECT,0.9639841,0.4376812,8.129353
CONNECT,0.6935467,-0.1039553,8.140795
CONNECT,0.5342761,-0.3547257,8.152325
CONNECT,0.3796325,-0.5223979,8.16303
CONNECT,0.3250201,-0.570044,8.174013
CONNECT,0.3461822,-0.5426172,8.185234
CONNECT,0.3293085,-0.5773363,8.196113
CONNECT,0.3353263,-0.5867522,8.207224
CONNECT,0.3295738,-0.5587673,8.218515
CONNECT,0.3867772,-0.5713915,8.229619
CONNECT,0.3599817,-0.6032252,8.240741
CONNECT,0.3726786,-0.5924916,8.251872
CONNECT,0.3824484,-0.5763364,8.262772
CONNECT,0.3808777,-0.5564783,8.274023
CONNECT,0.3831951,-0.5409746,8.285017
CONNECT,0.3901255,-0.5468217,8.296305
CONNECT,0.3884515,-0.5495576,8.307217
CONNECT,0.3857174,-0.5432117,8.318626
CONNECT,0.3838622,-0.5376917,8.329391
CONNECT,0.3901132,-0.5364476,8.34075
CONNECT,0.3872259,-0.5378368,8.351856
CONNECT,0.3854729,-0.5377125,8.362714
CONNECT,0.3836039,-0.5255805,8.373888
CONNECT,0.3872599,-0.5390466,8.385073
CONNECT,0.3890462,-0.5341093,8.396001
CONNECT,0.2213222,-0.5517552,8.407202
CONNECT,-0.3029076,-0.2752688,8.418376
CONNECT,-0.5790957,-0.2583091,8.429448
CONNECT,-0.8933331,-0.09544306,8.440449
CONNECT,-0.863078,-0.0837776,8.452166
CONNECT,-0.9016201,-0.1204597,8.462602
CONNECT,-0.8997608,-0.1291018,8.473922
CONNECT,-0.9150223,-0.1198315,8.485194
CONNECT,-0.911962,-0.1120235,8.49606
CONNECT,-0.9912632,-0.09589415,8.507148
CONNECT,-0.9684386,-0.09819096,8.518392
CONNECT,-0.9803874,-0.1013155,8.529455
CONNECT,-1.001839,-0.1165072,8.540341
CONNECT,-0.9880921,-0.1371349,8.552127
CONNECT,-0.9639676,-0.1359566,8.562621
CONNECT,-0.9739696,-0.1271583,8.573733
CONNECT,-0.9718363,-0.1227496,8.58484
CONNECT,-0.9721514,-0.1311393,8.595948
CONNECT,-0.9485944,-0.1210138,8.607038
CONNECT,-0.8462162,-0.2243067,8.618281
CONNECT,-0.7703702,-0.216548,8.629433
CONNECT,-0.7845168,-0.2076433,8.640397
CONNECT,-0.8074194,-0.2213721,8.652123
CONNECT,-0.8087847,-0.2357894,8.66263
CONNECT,-0.7923038,-0.2062183,8.673807
CONNECT,-0.7985554,-0.2087711,8.68518
CONNECT,-0.7982298,-0.2177521,8.695886
CONNECT,-0.793992,-0.2227729,8.707016
CONNECT,-0.8042414,-0.229878,8.718327
CONNECT,-0.8162692,-0.2145423,8.729426
CONNECT,-0.7220554,-0.2856571,8.740388
CONNECT,-0.7224939,-0.2641889,8.751552
CONNECT,-0.6957564,-0.2749876,8.762601
CONNECT,-0.7090033,-0.2722984,8.773552
CONNECT,-0.701354,-0.2782062,8.784934
CONNECT,-0.7145531,-0.2840994,8.795967
CONNECT,-0.7276042,-0.3012549,8.806904
CONNECT,-0.7353926,-0.3066382,8.818584
CONNECT,-0.7160839,-0.3128938,8.829281
CONNECT,-0.7320633,-0.3226559,8.84019
CONNECT,-0.7308192,-0.3083953,8.851636
CONNECT,-0.7393536,-0.3098619,8.862449
CONNECT,-0.7380097,-0.334658,8.87353
CONNECT,-0.7448465,-0.3939545,8.884826
CONNECT,-0.7628326,-0.346073,8.895759
CONNECT,-0.7490504,-0.3706874,8.906951
CONNECT,-0.737977,-0.3678918,8.918264
CONNECT,-0.7345401,-0.3685426,8.929148
CONNECT,-0.7426043,-0.4722204,8.940259
CONNECT,-0.730161,-0.427009,8.951835
CONNECT,-0.7266971,-0.4586166,8.962347
CONNECT,-0.7906405,-0.4133881,8.973666
CONNECT,-0.8164378,-0.4505513,8.984935
CONNECT,-0.8406851,-0.3563754,8.995795
CONNECT,-0.8382537,-0.3923683,9.006856
CONNECT,-0.7720116,-0.4079362,9.018119
CONNECT,-0.8307329,-0.4116968,9.02925
CONNECT,-0.8135892,-0.3994959,9.040184
CONNECT,-0.8490667,-0.3728914,9.051328
CONNECT,-0.8257963,-0.3634736,9.062457
CONNECT,-0.9284013,-0.2803656,9.073611
CONNECT,-0.9663213,-0.3037798,9.084561
CONNECT,-0.9248132,-0.3447405,9.095668
CONNECT,-1.0259,-0.2507083,9.106831
CONNECT,-0.9750398,-0.375683,9.118008
CONNECT,-0.9386709,-0.3511599,9.129141
CONNECT,-0.96219,-0.3280474,9.140398
CONNECT,-0.9616196,-0.3283328,9.151926
CONNECT,-0.9594957,-0.3260967,9.16265
CONNECT,-0.9713204,-0.2937216,9.173557
CONNECT,-0.9698051,-0.2871294,9.185229
CONNECT,-0.9702278,-0.2621487,9.195982
CONNECT,-0.9692435,-0.2606341,9.207041
CONNECT,-0.935853,-0.2755823,9.218162
CONNECT,-0.8379987,-0.3175971,9.229611
CONNECT,-0.7958477,-0.3375478,9.240185
CONNECT,-0.7153106,-0.364389,9.251503
CONNECT,-0.6791117,-0.3852572,9.262727
CONNECT,-0.6608329,-0.3881536,9.273662
CONNECT,-0.6604242,-0.3880908,9.284647
CONNECT,-0.6762426,-0.3799922,9.295711
CONNECT,-0.7020357,-0.3654301,9.306777
CONNECT,-0.7625643,-0.3312379,9.317983
CONNECT,-0.7577002,-0.328643,9.329374
CONNECT,-0.7470151,-0.3253641,9.340282
CONNECT,-0.7425896,-0.3225645,9.351365
CONNECT,-0.7426351,-0.322772,9.362437
CONNECT,-0.7354483,-0.3146442,9.373569
CONNECT,-0.7302133,-0.3139712,9.384669
CONNECT,-0.7221718,-0.3151489,9.395683
CONNECT,-0.7154993,-0.3135865,9.406744
CONNECT,-0.7188726,-0.314717,9.41779
CONNECT,-0.7174941,-0.3105401,9.429045
CONNECT,-0.7181109,-0.3051208,9.440003
CONNECT,-0.7764562,-0.2941446,9.451192
CONNECT,-0.8210646,-0.2999333,9.462325
CONNECT,-0.8493693,-0.2890985,9.473344
CONNECT,-0.870993,-0.2780262,9.484641
CONNECT,-0.8676198,-0.2695444,9.495691
CONNECT,-0.8537896,-0.2655356,9.50668
CONNECT,-0.8027604,-0.2848159,9.517844
CONNECT,-0.7668242,-0.3055988,9.528998
CONNECT,-0.7604756,-0.3024619,9.540092
CONNECT,-0.7600487,-0.2966229,9.551053
CONNECT,-0.7761118,-0.2788503,9.562161
CONNECT,-0.8469341,-0.246116,9.576834
CONNECT,-0.8554572,-0.2258973,9.584447
CONNECT,-0.8217254,-0.2156857,9.595703
CONNECT,-0.7875526,-0.2057223,9.60676
CONNECT,-0.8591185,-0.2301274,9.617687
CONNECT,-0.8297715,-0.2774931,9.628865
CONNECT,-0.8335384,-0.2835726,9.640036
CONNECT,-0.8322502,-0.2608669,9.651012
CONNECT,-0.7727061,-0.1108612,9.66216
CONNECT,-0.6746942,-0.3308128,9.673259
CONNECT,-0.6409759,-0.3179561,9.684593
CONNECT,-0.6142929,-0.2728941,9.695529
CONNECT,-0.5599169,-0.2789381,9.706516
CONNECT,-0.5453132,-0.3169623,9.717752
CONNECT,-0.5201536,-0.284653,9.7289
CONNECT,-0.4766312,-0.2691247,9.739944
CONNECT,-0.4919806,-0.2814298,9.750813
CONNECT,-0.4314748,-0.2456405,9.762112
CONNECT,-0.2644424,-0.009334447,9.773195
CONNECT,-0.06418365,0.4392641,9.784545
CONNECT,0.06575567,0.6535278,9.795405
CONNECT,0.08006614,0.7388897,9.806474
CONNECT,0.05072936,0.8078785,9.817594
CONNECT,0.0812425,0.7955481,9.828868
CONNECT,0.05658156,0.7962824,9.839872
CONNECT,0.02090198,0.7545553,9.851348
CONNECT,0.05432746,0.7487713,9.861949
CONNECT,0.1428906,0.786849,9.873299
CONNECT,0.03136197,0.7547508,9.884383
CONNECT,0.05454206,0.7249677,9.895527
CONNECT,0.05421346,0.70779,9.906586
CONNECT,0.01307213,0.7209712,9.917725
CONNECT,0.02941653,0.7306648,9.928763
CONNECT,0.05250031,0.7733407,9.940046
CONNECT,0.02126271,0.7529414,9.951085
CONNECT,0.02548367,0.7465439,9.962006
CONNECT,0.0572643,0.7365685,9.973126
CONNECT,0.09202665,0.6987107,9.984241
CONNECT,0.09187445,0.7135711,9.99536
CONNECT,0.08612323,0.7162797,10.00649
CONNECT,0.04177365,0.7273765,10.01762
CONNECT,0.01149082,0.7325181,10.02903
CONNECT,-0.006049037,0.7344186,10.03972
CONNECT,-0.1192502,0.5080733,10.05094
CONNECT,-0.07886922,0.5494636,10.06188
CONNECT,-0.08711624,0.5556125,10.07304
CONNECT,-0.101002,0.5578038,10.08411
CONNECT,-0.1099684,0.5264534,10.09538
CONNECT,-0.1155176,0.5377665,10.10631
CONNECT,-0.1232168,0.5067624,10.11748

REASON,-1.013062,0.5910083,0.012284
REASON,-1.011211,0.5935041,0.0234944
REASON,-1.009599,0.5878747,0.0336181
REASON,-1.009086,0.5920379,0.0446537
REASON,-1.003748,0.5929675,0.0559238
REASON,-0.9998254,0.6006218,0.06707419
REASON,-1.007553,0.6101004,0.07792279
REASON,-1.003176,0.6126282,0.08922199
REASON,-0.9987418,0.6113852,0.1001043
REASON,-0.9866908,0.6240039,0.1112931
REASON,-0.9892898,0.6248116,0.1227528
REASON,-0.9859958,0.6246872,0.1341638
REASON,-1.010813,0.6240129,0.1461544
REASON,-1.010025,0.6236556,0.1563582
REASON,-1.032957,0.6187812,0.167788
REASON,-1.030609,0.6258862,0.1785224
REASON,-1.037214,0.6283838,0.1897858
REASON,-1.040817,0.6289917,0.20111
REASON,-1.053875,0.6315737,0.2120413
REASON,-1.061385,0.632889,0.2235858
REASON,-1.069082,0.6344522,0.2342422
REASON,-1.079968,0.6353341,0.2454187
REASON,-1.012558,0.6782588,0.2568554
REASON,-1.047612,0.8205015,0.2678797
REASON,-0.9013383,0.9785842,0.2787711
REASON,-0.862591,0.970982,0.2900753
REASON,-0.8842954,0.9487514,0.299952
REASON,-0.8927687,0.9429054,0.3114966
REASON,-0.9134578,0.9434719,0.3225478
REASON,-0.9432651,0.9500625,0.3336266
REASON,-0.9228854,0.9532704,0.3456194
REASON,-0.9558211,0.9513277,0.3567245
REASON,-0.9396476,0.9052902,0.367848
REASON,-0.9407647,0.9141036,0.3789502
REASON,-0.9393603,0.9432653,0.3902021
REASON,-0.8991512,0.9278206,0.400994
REASON,-0.9041644,0.9307392,0.412062
REASON,-0.8890558,0.913581,0.4234004
REASON,-0.8738834,0.9550383,0.4342657
REASON,-0.8855634,1.159702,0.4448814
REASON,-0.8841423,1.160235,0.4559492
REASON,-0.888532,1.174176,0.4669529
REASON,-0.9059252,1.202793,0.4798404
REASON,-0.8727763,1.210103,0.4892888
REASON,-0.8919504,1.19795,0.4999086
REASON,-0.8904063,1.198016,0.5108523
REASON,-0.8794824,1.179879,0.5222352
REASON,-0.8845211,1.165684,0.5328767
REASON,-0.8825278,1.166437,0.5439984
REASON,-0.8823317,1.163052,0.5554683
REASON,-0.8746078,1.156521,0.5661767
REASON,-0.8697453,1.160554,0.577584
REASON,-0.8624899,1.158593,0.5886328
REASON,-0.8550816,1.158122,0.5999504
REASON,-0.859218,1.166565,0.6108053
REASON,-0.8497944,1.167481,0.6225289
REASON,-0.8466436,1.166652,0.6329365
REASON,-0.974918,0.9918124,0.6440861
REASON,-1.132004,0.7440599,0.6554444
REASON,-1.137078,0.4242833,0.6661904
REASON,-1.120902,0.04280322,0.67738
REASON,-1.077976,0.007410161,0.6894067
REASON,-1.092866,0.007952097,0.7002102
REASON,-1.095029,0.02034275,0.7109242
REASON,-1.098631,0.03387374,0.7220846
REASON,-1.133406,0.05656919,0.7329344
REASON,-1.14321,0.04210141,0.7437924
REASON,-1.095085,0.02556638,0.7552304
REASON,-1.144993,0.02663821,0.7664335
REASON,-1.133392,0.03461155,0.7773309
REASON,-1.074169,0.1203694,0.7884615
REASON,-1.136045,0.1165551,0.7994036
REASON,-1.213086,0.1063514,0.8114072
REASON,-1.168158,0.1823009,0.8221826
REASON,-1.216194,0.1243445,0.8328485
REASON,-1.216616,0.1128931,0.8441665
REASON,-1.209764,0.118406,0.8552545
REASON,-1.181969,0.1051756,0.8668766
REASON,-1.160638,0.1119817,0.8775878
REASON,-1.171756,0.1059937,0.8887839
REASON,-1.172438,0.1108526,0.8998229
REASON,-1.21003,0.1143804,0.9109634
REASON,-1.220688,0.1197749,0.9226157
REASON,-1.226593,0.1255204,0.9331121
REASON,-1.234902,0.127941,0.9442804
REASON,-1.23916,0.1279196,0.9553533
REASON,-1.242481,0.1283897,0.9664313
REASON,-1.252209,0.1303389,0.9776794
REASON,-1.244488,0.1067257,0.9886757
REASON,-1.226261,0.2142356,0.9998823
REASON,-1.256618,0.210585,1.010915
REASON,-1.242588,0.2552664,1.022114
REASON,-1.226844,0.2286846,1.033151
REASON,-1.237447,0.2246351,1.044173
REASON,-1.226774,0.2227717,1.055338
REASON,-1.214665,0.2205526,1.066245
REASON,-1.185393,0.1613875,1.077721
REASON,-1.205885,0.1207315,1.088757
REASON,-1.173254,0.1588565,1.099876
REASON,-1.162468,0.1787228,1.111435
REASON,-1.163826,0.1914393,1.125772
REASON,-1.16267,0.1771446,1.132863
REASON,-1.155928,0.1707425,1.144285
REASON,-1.149653,0.1684389,1.155394
REASON,-1.1467,0.1665995,1.166561
REASON,-1.137674,0.1635924,1.177646
REASON,-1.130092,0.1651465,1.188962
REASON,-1.121638,0.1671226,1.199777
REASON,-1.109555,0.171942,1.210793
REASON,-1.097659,0.1759254,1.222209
REASON,-0.9265657,0.369638,1.232947
REASON,-0.5774077,0.847651,1.244181
REASON,-0.4068947,1.065321,1.255616
REASON,-0.1527904,1.065843,1.266386
REASON,0.1968001,1.271644,1.277403
REASON,0.256557,1.365564,1.288516
REASON,0.2165326,1.333793,1.300908
REASON,0.2379631,1.327189,1.312269
REASON,0.2013777,1.299838,1.325275
REASON,0.1591558,1.268666,1.334647
REASON,0.200242,1.278901,1.343673
REASON,0.19506,1.248503,1.354756
REASON,0.2623296,1.186537,1.366196
REASON,0.2073363,1.241083,1.377165
REASON,0.244097,1.241436,1.388473
REASON,0.2872427,1.254894,1.399963
REASON,0.227902,1.330131,1.410342
REASON,0.2302903,1.302801,1.421828
REASON,0.1907227,1.294491,1.433139
REASON,0.2397476,1.264365,1.444228
REASON,0.2523622,1.308789,1.455236
REASON,0.2421898,1.280712,1.466332
REASON,0.5689518,1.226052,1.476993
REASON,0.6701977,1.229647,1.488358
REASON,0.6145881,1.181381,1.497789
REASON,0.65404,1.213918,1.50904
REASON,0.6979337,1.155815,1.520631
REASON,0.7047299,1.146278,1.53143
REASON,0.7221078,1.122099,1.542682
REASON,0.6957645,1.138782,1.553596
REASON,0.7137935,1.124204,1.564824
REASON,0.7207342,1.167714,1.575737
REASON,0.6865286,1.19872,1.587111
REASON,0.6972358,1.192529,1.597907
REASON,0.7790417,1.139278,1.608959
REASON,0.7839854,1.048086,1.620469
REASON,0.7957768,1.045897,1.631182
REASON,0.794869,1.051693,1.6428
REASON,0.8014382,1.058451,1.654535
REASON,0.81722,1.092993,1.665257
REASON,0.8277305,1.115405,1.676553
REASON,0.8333559,1.127149,1.688304
REASON,0.8410027,1.132313,1.697883
REASON,0.8515239,1.13926,1.709323
REASON,0.8467882,1.150843,1.720785
REASON,0.8507934,1.168067,1.731772
REASON,0.8432496,1.17382,1.743213
REASON,0.8409233,1.182763,1.755384
REASON,0.8410578,1.196681,1.766733
REASON,0.8465858,1.213551,1.777891
REASON,0.8598535,1.236902,1.788769
REASON,0.8665361,1.203532,1.801147
REASON,0.9378365,1.305774,1.810885
REASON,0.9991776,1.335757,1.823503
REASON,0.9496124,1.314029,1.834405
REASON,0.9901555,1.333688,1.844481
REASON,0.9656045,1.315227,1.855507
REASON,0.9628515,1.327964,1.86652
REASON,0.8373153,1.245813,1.878145
REASON,0.8237503,1.263588,1.88865
REASON,0.8122885,1.252706,1.899766
REASON,0.7889951,1.243348,1.911121
REASON,0.7692389,1.227528,1.922602
REASON,0.7759542,1.262168,1.933182
REASON,0.7979093,1.232126,1.944113
REASON,0.8152473,1.23978,1.955901
REASON,0.804573,1.246162,1.966081
REASON,0.8106142,1.251378,1.977157
REASON,0.7826377,1.245948,1.988485
REASON,0.7269233,1.209908,1.999477
REASON,0.4913197,1.391814,2.010346
REASON,0.2823474,1.404205,2.021966
REASON,0.04079288,1.454533,2.033075
REASON,-0.1480559,1.523513,2.043791
REASON,-0.08545858,1.498973,2.054934
REASON,-0.1032198,1.476205,2.065897
REASON,-0.1152693,1.466246,2.077087
REASON,-0.1493315,1.463279,2.088552
REASON,-0.1444434,1.455172,2.099057
REASON,-0.1931558,1.434606,2.110358
REASON,-0.1697149,1.4206,2.121993
REASON,-0.1834058,1.424419,2.132454
REASON,-0.1618252,1.396341,2.143577
REASON,-0.1967056,1.386542,2.154726
REASON,-0.1848466,1.442352,2.166007
REASON,-0.1329613,1.408993,2.176815
REASON,-0.09996331,1.429065,2.188246
REASON,-0.08818763,1.451349,2.199115
REASON,-0.1163453,1.470554,2.210191
REASON,-0.1298751,1.465652,2.221582
REASON,-0.1181058,1.485058,2.232695
REASON,-0.4168589,1.412286,2.244112
REASON,-0.3655126,1.417455,2.25582
REASON,-0.3798337,1.435996,2.266765
REASON,-0.4056847,1.412494,2.277651
REASON,-0.4075209,1.403554,2.288771
REASON,-0.4065211,1.401166,2.298942
REASON,-0.4184457,1.393344,2.310291
REASON,-0.3944905,1.421702,2.321486
REASON,-0.3769561,1.42375,2.332439
REASON,-0.3818246,1.412503,2.344349
REASON,-0.3823116,1.420628,2.355559
REASON,-0.3844547,1.43416,2.366354
REASON,-0.4056585,1.411433,2.377588
REASON,-0.4094865,1.43284,2.389065
REASON,-0.3705312,1.451269,2.399015
REASON,-0.4072702,1.48456,2.410534
REASON,-0.3618931,1.455575,2.421482
REASON,-0.394511,1.468959,2.432527
REASON,-0.3663852,1.442196,2.443683
REASON,-0.385069,1.468313,2.455651
REASON,-0.3964938,1.483069,2.466502
REASON,-0.3761204,1.457849,2.477727
REASON,-0.4095198,1.478712,2.488901
