,word,count,log_count
9014,communications,268,5.5909869805108565
9015,wrongdoing,38,3.6375861597263857
9016,lebanese,26,3.258096538021482
9017,spotlight,90,4.499809670330265
9018,positioned,74,4.30406509320417
9019,exchanged,47,3.8501476017100584
9020,staffers,59,4.07753744390572
9021,monitored,42,3.7376696182833684
9022,pirate,54,3.9889840465642745
9023,cop,234,5.455321115357702
9024,motorcycle,108,4.68213122712422
9025,escort,57,4.04305126783455
9026,natalie,309,5.733341276897746
9027,beads,68,4.219507705176107
9028,invite,149,5.003946305945459
9029,elbows,69,4.23410650459726
9030,civic,105,4.653960350157523
9031,insider,73,4.290459441148391
9032,residence,195,5.272999558563747
9033,writes,279,5.631211781821365
9034,affection,72,4.276666119016055
9035,entertained,34,3.5263605246161616
9036,citing,111,4.709530201312334
9037,creditors,65,4.174387269895637
9038,sued,64,4.1588830833596715
9039,tens,145,4.976733742420574
9040,anonymous,182,5.204006687076795
9041,accuse,56,4.02535169073515
9042,journal,619,6.428105272684596
9043,traced,42,3.7376696182833684
9044,broadwell,22,3.091042453358316
9045,exchanging,23,3.1354942159291497
9046,intimate,114,4.736198448394496
9047,revelations,42,3.7376696182833684
9048,delaware,99,4.59511985013459
9049,lawyer,572,6.349138991379798
9050,whistle,65,4.174387269895637
9051,linkedin,23,3.1354942159291497
9052,competed,34,3.5263605246161616
9053,offs,35,3.5553480614894135
9054,arranged,128,4.852030263919617
9055,businessmen,54,3.9889840465642745
9056,shakes,59,4.07753744390572
9057,biographer,23,3.1354942159291497
9058,hugs,41,3.713572066704308
9059,sworn,52,3.9512437185814275
9060,roosevelt,103,4.634728988229636
9061,mandel,23,3.1354942159291497
9062,afp,29,3.367295829986474
9063,affairs,378,5.934894195619588
9064,jacksonville,52,3.9512437185814275
9065,poses,69,4.23410650459726
9066,admitting,59,4.07753744390572
9067,gaines,20,2.995732273553991
9068,observer,127,4.844187086458591
9069,frederick,82,4.406719247264253
9070,posing,39,3.6635616461296463
9071,greet,52,3.9512437185814275
9072,kabul,21,3.044522437723423
9073,reaching,278,5.627621113690637
9074,backs,152,5.0238805208462765
9075,daniel,376,5.929589143389895
9076,raiders,50,3.912023005428146
9077,wins,262,5.568344503761097
9078,giants,175,5.1647859739235145
9079,cardinals,67,4.204692619390966
9080,impressive,227,5.424950017481403
9081,pete,245,5.501258210544727
9082,craig,192,5.2574953720277815
9083,inning,73,4.290459441148391
9084,balls,166,5.111987788356544
9085,courtesy,133,4.890349128221754
9086,pence,45,3.8066624897703196
9087,bat,106,4.663439094112067
9088,clearing,95,4.553876891600541
9089,pitchers,61,4.110873864173311
9090,mound,51,3.9318256327243257
9091,slapping,28,3.332204510175204
9092,spaces,197,5.2832037287379885
9093,persistence,35,3.5553480614894135
9094,cain,90,4.499809670330265
9095,pitch,176,5.170483995038151
9096,brilliantly,36,3.58351893845611
9097,thirds,136,4.912654885736052
9098,innings,51,3.9318256327243257
9099,rains,61,4.110873864173311
9100,marco,60,4.0943445622221
9101,collecting,114,4.736198448394496
9102,postseason,58,4.060443010546419
9103,batting,44,3.784189633918261
9104,predictably,23,3.1354942159291497
9105,mvp,29,3.367295829986474
9106,barry,184,5.214935757608986
9107,mediocre,38,3.6375861597263857
9108,starters,105,4.653960350157523
9109,elimination,51,3.9318256327243257
9110,pitching,65,4.174387269895637
9111,singular,57,4.04305126783455
9112,brilliance,32,3.4657359027997265
9113,pagan,35,3.5553480614894135
9114,sandoval,23,3.1354942159291497
9115,pitted,25,3.2188758248682006
9116,squadron,25,3.2188758248682006
9117,dudes,29,3.367295829986474
9118,bowles,39,3.6635616461296463
9119,eagles,88,4.477336814478207
9120,defensive,275,5.616771097666572
9121,coordinator,108,4.68213122712422
9122,hint,122,4.804021044733257
9123,treadmill,20,2.995732273553991
9124,cafeteria,47,3.8501476017100584
9125,staley,29,3.367295829986474
9126,caldwell,24,3.1780538303479458
9127,dolphins,30,3.4011973816621555
9128,canned,51,3.9318256327243257
9129,reid,117,4.762173934797756
9130,intercepted,26,3.258096538021482
9131,passes,252,5.529429087511423
9132,eight,1123,7.023758954738443
9133,redskins,106,4.663439094112067
9134,influenced,207,5.332718793265369
9135,richie,32,3.4657359027997265
9136,assistants,50,3.912023005428146
9137,schooled,26,3.258096538021482
9138,fame,221,5.3981627015177525
9139,rhodes,52,3.9512437185814275
9140,coaches,210,5.3471075307174685
9141,ticked,27,3.295836866004329
9142,offseason,74,4.30406509320417
9143,juan,62,4.127134385045092
9144,handled,197,5.2832037287379885
9145,didn,60,4.0943445622221
9146,confidence,401,5.993961427306569
9147,doesn,32,3.4657359027997265
9148,ebook,22,3.091042453358316
9149,controlling,146,4.983606621708336
9150,dwell,40,3.6888794541139363
9151,radical,286,5.655991810819852
9152,phenomenon,152,5.0238805208462765
9153,selves,27,3.295836866004329
9154,spiritual,274,5.6131281063880705
9155,poverty,299,5.700443573390687
9156,abundance,101,4.61512051684126
9157,rewards,88,4.477336814478207
9158,convictions,55,4.007333185232471
9159,anytime,121,4.795790545596741
9160,signals,131,4.875197323201151
9161,swings,57,4.04305126783455
9162,spokesman,208,5.337538079701318
9163,taxpayers,123,4.812184355372417
9164,sunk,50,3.912023005428146
9165,wealthy,238,5.472270673671475
9166,gains,191,5.25227342804663
9167,bonuses,41,3.713572066704308
9168,boost,148,4.997212273764115
9169,protesters,83,4.418840607796598
9170,gathering,198,5.288267030694535
9171,supervisors,43,3.7612001156935624
9172,finance,297,5.6937321388027
9173,indiana,154,5.0369526024136295
9174,pie,197,5.2832037287379885
9175,irs,122,4.804021044733257
9176,recession,149,5.003946305945459
9177,profits,224,5.4116460518550396
9178,productivity,121,4.795790545596741
9179,economics,211,5.351858133476067
9180,specializes,55,4.007333185232471
9181,inequality,42,3.7376696182833684
9182,correction,90,4.499809670330265
9183,pod,23,3.1354942159291497
9184,paperback,37,3.6109179126442243
9185,rumored,24,3.1780538303479458
9186,publishers,115,4.74493212836325
9187,accompanied,138,4.927253685157205
9188,prose,66,4.189654742026425
9189,tango,32,3.4657359027997265
9190,aloud,89,4.48863636973214
9191,feminism,75,4.31748811353631
9192,anastasia,28,3.332204510175204
9193,plucked,32,3.4657359027997265
9194,billionaire,30,3.4011973816621555
9195,notion,327,5.7899601708972535
9196,aided,31,3.4339872044851463
9197,subconscious,35,3.5553480614894135
9198,voices,314,5.749392985908253
9199,ambitions,55,4.007333185232471
9200,abide,32,3.4657359027997265
9201,scare,113,4.727387818712341
9202,bruised,23,3.1354942159291497
9203,piano,137,4.919980925828125
9204,stricken,35,3.5553480614894135
9205,affectionate,27,3.295836866004329
9206,spoiler,26,3.258096538021482
9207,whiting,69,4.23410650459726
9208,concludes,61,4.110873864173311
9209,loaf,52,3.9512437185814275
9210,gentlemen,240,5.480638923341991
9211,neatly,53,3.970291913552122
9212,wildly,75,4.31748811353631
9213,ardent,37,3.6109179126442243
9214,arriving,111,4.709530201312334
9215,manic,28,3.332204510175204
9216,pixie,26,3.258096538021482
9217,genre,165,5.10594547390058
9218,attest,22,3.091042453358316
9219,heterosexual,25,3.2188758248682006
9220,preferably,40,3.6888794541139363
9221,portman,31,3.4339872044851463
9222,benefited,50,3.912023005428146
9223,kindle,36,3.58351893845611
9224,ipad,175,5.1647859739235145
9225,veneer,20,2.995732273553991
9226,primed,21,3.044522437723423
9227,protagonists,29,3.367295829986474
9228,dynamics,129,4.859812404361672
9229,appetite,72,4.276666119016055
9230,dominant,169,5.1298987149230735
9231,sexually,121,4.795790545596741
9232,needle,98,4.584967478670572
9233,farther,163,5.093750200806762
9234,publish,106,4.663439094112067
9235,suppress,39,3.6635616461296463
9236,sexuality,69,4.23410650459726
9237,badge,56,4.02535169073515
9238,slang,26,3.258096538021482
9239,cultural,774,6.651571873589727
9240,kudos,26,3.258096538021482
9241,sensation,79,4.3694478524670215
9242,loudly,77,4.343805421853684
9243,absurdity,23,3.1354942159291497
9244,philosopher,52,3.9512437185814275
9245,discuss,472,6.156978985585555
9246,respectable,62,4.127134385045092
9247,appealed,53,3.970291913552122
9248,noting,123,4.812184355372417
9249,finalists,26,3.258096538021482
9250,affirmed,24,3.1780538303479458
9251,dichotomy,23,3.1354942159291497
9252,hype,61,4.110873864173311
9253,notorious,65,4.174387269895637
9254,meyer,55,4.007333185232471
9255,whereas,270,5.598421958998375
9256,attracted,128,4.852030263919617
9257,porn,55,4.007333185232471
9258,embarrassing,116,4.7535901911063645
9259,naked,214,5.365976015021851
9260,reads,193,5.262690188904886
9261,curiosity,113,4.727387818712341
9262,assumption,154,5.0369526024136295
9263,gym,169,5.1298987149230735
9264,airplanes,52,3.9512437185814275
9265,flight,610,6.413458957167357
9266,strangers,135,4.90527477843843
9267,organized,347,5.849324779946859
9268,spike,77,4.343805421853684
9269,downloaded,37,3.6109179126442243
9270,versa,63,4.143134726391533
9271,awkward,124,4.820281565605037
9272,chapters,69,4.23410650459726
9273,preview,69,4.23410650459726
9274,whiskey,79,4.3694478524670215
9275,boats,135,4.90527477843843
9276,beasts,50,3.912023005428146
9277,pitiful,21,3.044522437723423
9278,cereal,48,3.871201010907891
9279,bothers,64,4.1588830833596715
9280,mere,186,5.225746673713202
9281,essay,136,4.912654885736052
9282,oriented,164,5.099866427824199
9283,intrigue,25,3.2188758248682006
9284,dominance,53,3.970291913552122
9285,resist,175,5.1647859739235145
9286,descriptive,56,4.02535169073515
9287,dismiss,62,4.127134385045092
9288,biting,46,3.828641396489095
9289,flipped,76,4.330733340286331
9290,helicopters,51,3.9318256327243257
9291,charley,31,3.4339872044851463
9292,shipped,59,4.07753744390572
9293,embarrass,24,3.1780538303479458
9294,satisfy,83,4.418840607796598
9295,acknowledging,64,4.1588830833596715
9296,scenario,217,5.37989735354046
9297,feeds,50,3.912023005428146
9298,blown,148,4.997212273764115
9299,macho,27,3.295836866004329
9300,unwilling,65,4.174387269895637
9301,similarities,72,4.276666119016055
9302,devour,21,3.044522437723423
9303,mildly,34,3.5263605246161616
9304,annoying,97,4.574710978503383
9305,angst,59,4.07753744390572
9306,connected,329,5.796057750765372
9307,feminist,149,5.003946305945459
9308,fore,36,3.58351893845611
9309,uber,32,3.4657359027997265
9310,resisted,56,4.02535169073515
9311,weakening,22,3.091042453358316
9312,publicized,35,3.5553480614894135
9313,offended,88,4.477336814478207
9314,royalties,21,3.044522437723423
9315,vein,33,3.4965075614664802
9316,flatter,23,3.1354942159291497
9317,outset,44,3.784189633918261
9318,peer,229,5.43372200355424
9319,component,203,5.313205979041787
9320,vinci,34,3.5263605246161616
9321,buzz,124,4.820281565605037
9322,sensations,29,3.367295829986474
9323,unlocking,20,2.995732273553991
9324,confronting,44,3.784189633918261
9325,temptation,69,4.23410650459726
9326,anew,33,3.4965075614664802
9327,letting,292,5.676753802268282
9328,cynicism,24,3.1780538303479458
9329,allegedly,144,4.969813299576001
9330,poo,31,3.4339872044851463
9331,nathan,100,4.605170185988092
9332,irritated,39,3.6635616461296463
9333,blogosphere,35,3.5553480614894135
9334,endlessly,41,3.713572066704308
9335,deserving,31,3.4339872044851463
9336,gabriel,41,3.713572066704308
9337,rapture,27,3.295836866004329
9338,penguin,43,3.7612001156935624
9339,representation,155,5.043425116919247
9340,abused,94,4.543294782270004
9341,cure,180,5.19295685089021
9342,ana,55,4.007333185232471
9343,neglected,78,4.356708826689592
9344,earning,107,4.672828834461906
9345,cooler,97,4.574710978503383
9346,transforms,22,3.091042453358316
9347,beast,141,4.948759890378168
9348,sexy,136,4.912654885736052
9349,explicit,83,4.418840607796598
9350,intimidated,38,3.6375861597263857
9351,awhile,56,4.02535169073515
9352,firsthand,47,3.8501476017100584
9353,longtime,129,4.859812404361672
9354,seventies,37,3.6109179126442243
9355,chef,277,5.6240175061873385
9356,joking,58,4.060443010546419
9357,hilarious,64,4.1588830833596715
9358,mira,57,4.04305126783455
9359,clerk,144,4.969813299576001
9360,rub,75,4.31748811353631
9361,tribal,93,4.532599493153256
9362,centuries,183,5.209486152841421
9363,excessive,103,4.634728988229636
9364,lifestyle,194,5.267858159063328
9365,sagging,25,3.2188758248682006
9366,maid,63,4.143134726391533
9367,duke,192,5.2574953720277815
9368,abs,39,3.6635616461296463
9369,belle,59,4.07753744390572
9370,sans,22,3.091042453358316
9371,poets,45,3.8066624897703196
9372,tapped,75,4.31748811353631
9373,raw,252,5.529429087511423
9374,slot,85,4.442651256490317
9375,dude,277,5.6240175061873385
9376,fathom,20,2.995732273553991
9377,standpoint,63,4.143134726391533
9378,slew,33,3.4965075614664802
9379,relation,208,5.337538079701318
9380,pivotal,51,3.9318256327243257
9381,stake,154,5.0369526024136295
9382,businessman,91,4.51085950651685
9383,disenfranchised,21,3.044522437723423
9384,metropolis,31,3.4339872044851463
9385,dwelling,21,3.044522437723423
9386,falling,350,5.857933154483459
9387,descended,56,4.02535169073515
9388,loading,210,5.3471075307174685
9389,forums,68,4.219507705176107
9390,arose,53,3.970291913552122
9391,sphere,135,4.90527477843843
9392,accustomed,76,4.330733340286331
9393,audrey,32,3.4657359027997265
9394,hepburn,31,3.4339872044851463
9395,guitar,239,5.476463551931511
9396,tiffany,48,3.871201010907891
9397,myth,172,5.147494476813453
9398,helium,36,3.58351893845611
9399,tenure,111,4.709530201312334
9400,lunar,79,4.3694478524670215
9401,crater,41,3.713572066704308
9402,aim,179,5.187385805840755
9403,nasa,190,5.247024072160486
9404,weigh,91,4.51085950651685
9405,dust,279,5.631211781821365
9406,versus,210,5.3471075307174685
9407,rift,34,3.5263605246161616
9408,slam,59,4.07753744390572
9409,angels,124,4.820281565605037
9410,risen,77,4.343805421853684
9411,retail,185,5.220355825078324
9412,demon,124,4.820281565605037
9413,depths,71,4.2626798770413155
9414,crowds,103,4.634728988229636
9415,underworld,25,3.2188758248682006
9416,arena,143,4.962844630259907
9417,ash,112,4.718498871295094
9418,mono,20,2.995732273553991
9419,guild,22,3.091042453358316
9420,feud,29,3.367295829986474
9421,collectors,48,3.871201010907891
9422,promo,26,3.258096538021482
9423,abrupt,38,3.6375861597263857
9424,decay,52,3.9512437185814275
9425,detention,100,4.605170185988092
9426,epic,91,4.51085950651685
9427,flames,101,4.61512051684126
9428,troll,75,4.31748811353631
9429,quicker,57,4.04305126783455
9430,dominating,27,3.295836866004329
9431,jammed,36,3.58351893845611
9432,riots,58,4.060443010546419
9433,fringe,52,3.9512437185814275
9434,revelation,84,4.430816798843313
9435,opponent,121,4.795790545596741
9436,fog,77,4.343805421853684
9437,drew,393,5.973809611869261
9438,verdict,66,4.189654742026425
9439,unseen,50,3.912023005428146
9440,boom,192,5.2574953720277815
9441,grave,163,5.093750200806762
9442,elemental,23,3.1354942159291497
9443,souls,114,4.736198448394496
9444,stabilized,21,3.044522437723423
9445,climb,175,5.1647859739235145
9446,upward,77,4.343805421853684
9447,continual,22,3.091042453358316
9448,staple,36,3.58351893845611
9449,explanations,86,4.454347296253507
9450,trader,32,3.4657359027997265
9451,tables,178,5.181783550292085
9452,remembering,107,4.672828834461906
9453,betrayal,54,3.9889840465642745
9454,ahh,58,4.060443010546419
9455,summers,65,4.174387269895637
9456,pets,81,4.394449154672439
9457,purposely,37,3.6109179126442243
9458,strapped,40,3.6888794541139363
9459,generator,53,3.970291913552122
9460,infinitely,40,3.6888794541139363
9461,renewable,42,3.7376696182833684
9462,destiny,112,4.718498871295094
9463,litter,57,4.04305126783455
9464,tray,81,4.394449154672439
9465,knees,256,5.545177444479562
9466,andrew,221,5.3981627015177525
9467,pitched,78,4.356708826689592
9468,watson,117,4.762173934797756
9469,credentials,49,3.8918202981106265
9470,appearances,107,4.672828834461906
9471,discrepancy,24,3.1780538303479458
9472,extensions,25,3.2188758248682006
9473,eighth,160,5.075173815233827
9474,ratio,188,5.236441962829949
9475,blew,178,5.181783550292085
9476,coveted,20,2.995732273553991
9477,signing,166,5.111987788356544
9478,scrutiny,97,4.574710978503383
9479,deliberations,26,3.258096538021482
9480,teams,602,6.400257445308821
9481,beneficiaries,34,3.5263605246161616
9482,zack,63,4.143134726391533
9483,absence,208,5.337538079701318
9484,clubs,135,4.90527477843843
9485,scouting,39,3.6635616461296463
9486,draft,301,5.707110264748875
9487,encourages,90,4.499809670330265
9488,bolster,28,3.332204510175204
9489,roster,100,4.605170185988092
9490,reds,51,3.9318256327243257
9491,baseman,32,3.4657359027997265
9492,joey,52,3.9512437185814275
9493,zimmerman,74,4.30406509320417
9494,rangers,68,4.219507705176107
9495,royals,31,3.4339872044851463
9496,alex,278,5.627621113690637
9497,advantageous,25,3.2188758248682006
9498,eligible,174,5.159055299214529
9499,familiarity,37,3.6109179126442243
9500,contentious,24,3.1780538303479458
9501,compiled,64,4.1588830833596715
9502,cot,26,3.258096538021482
9503,troy,76,4.330733340286331
9504,braun,70,4.248495242049359
9505,felix,56,4.02535169073515
9506,hernandez,28,3.332204510175204
9507,brandon,113,4.727387818712341
9508,phillips,192,5.2574953720277815
9509,influx,37,3.6109179126442243
9510,emerging,216,5.375278407684165
9511,ricky,38,3.6375861597263857
9512,romero,55,4.007333185232471
9513,holland,50,3.912023005428146
9514,daniels,31,3.4339872044851463
9515,stressed,93,4.532599493153256
9516,marketplace,117,4.762173934797756
9517,slated,36,3.58351893845611
9518,shale,158,5.062595033026967
9519,blueprint,31,3.4339872044851463
9520,protest,221,5.3981627015177525
9521,render,36,3.58351893845611
9522,characteristics,294,5.683579767338681
9523,conflicted,22,3.091042453358316
9524,habitats,27,3.295836866004329
9525,colorado,428,6.059123195581797
9526,utah,112,4.718498871295094
9527,wyoming,72,4.276666119016055
9528,tar,42,3.7376696182833684
9529,demonstration,97,4.574710978503383
9530,supports,212,5.356586274672012
9531,techniques,342,5.834810737062605
9532,recognizes,75,4.31748811353631
9533,commercially,50,3.912023005428146
9534,colo,49,3.8918202981106265
9535,separating,56,4.02535169073515
9536,rocks,210,5.3471075307174685
9537,executed,113,4.727387818712341
9538,leasing,22,3.091042453358316
9539,salazar,27,3.295836866004329
9540,lawmakers,125,4.8283137373023015
9541,restrictive,40,3.6888794541139363
9542,contend,62,4.127134385045092
9543,congressional,286,5.655991810819852
9544,caucus,62,4.127134385045092
9545,whitfield,76,4.330733340286331
9546,subcommittee,53,3.970291913552122
9547,lobby,137,4.919980925828125
9548,gauge,79,4.3694478524670215
9549,sends,139,4.9344739331306915
9550,sparrows,23,3.1354942159291497
9551,pigeon,26,3.258096538021482
9552,birds,247,5.5093883366279774
9553,tendency,115,4.74493212836325
9554,nest,94,4.543294782270004
9555,resent,35,3.5553480614894135
9556,intimately,24,3.1780538303479458
9557,fuller,42,3.7376696182833684
9558,brightly,52,3.9512437185814275
9559,cheeks,118,4.770684624465665
9560,buff,31,3.4339872044851463
9561,noisy,67,4.204692619390966
9562,hop,142,4.955827057601261
9563,peck,44,3.784189633918261
9564,crumbs,43,3.7612001156935624
9565,parking,346,5.846438775057725
9566,insects,77,4.343805421853684
9567,parks,245,5.501258210544727
9568,perch,40,3.6888794541139363
9569,absent,108,4.68213122712422
9570,forests,90,4.499809670330265
9571,countryside,69,4.23410650459726
9572,chin,174,5.159055299214529
9573,forehead,133,4.890349128221754
9574,juvenile,91,4.51085950651685
9575,cheek,132,4.882801922586371
9576,corn,368,5.908082938168931
9577,urban,516,6.246106765481563
9578,tame,36,3.58351893845611
9579,hopping,21,3.044522437723423
9580,entries,112,4.718498871295094
9581,talent,312,5.7430031878094825
9582,tuned,62,4.127134385045092
9583,disney,183,5.209486152841421
9584,walt,65,4.174387269895637
9585,lips,320,5.768320995793772
9586,innocuous,20,2.995732273553991
9587,banana,74,4.30406509320417
9588,bananas,49,3.8918202981106265
9589,gateway,48,3.871201010907891
9590,consumed,128,4.852030263919617
9591,wok,21,3.044522437723423
9592,beans,198,5.288267030694535
9593,parenting,142,4.955827057601261
9594,bean,83,4.418840607796598
9595,flavored,49,3.8918202981106265
9596,orchestra,95,4.553876891600541
9597,senses,84,4.430816798843313
9598,starving,77,4.343805421853684
9599,substitute,90,4.499809670330265
9600,pockets,117,4.762173934797756
9601,seafood,67,4.204692619390966
9602,mama,293,5.680172609017068
9603,studios,92,4.5217885770490405
9604,mindset,58,4.060443010546419
9605,veggies,33,3.4965075614664802
9606,sitcom,26,3.258096538021482
9607,nemesis,22,3.091042453358316
9608,newman,53,3.970291913552122
9609,mickey,86,4.454347296253507
9610,mouse,152,5.0238805208462765
9611,nearing,29,3.367295829986474
9612,carrot,36,3.58351893845611
9613,locations,190,5.247024072160486
9614,funnel,22,3.091042453358316
9615,cinnamon,81,4.394449154672439
9616,dough,184,5.214935757608986
9617,norwegian,46,3.828641396489095
9618,buffet,41,3.713572066704308
9619,smelly,29,3.367295829986474
9620,herring,129,4.859812404361672
9621,meats,35,3.5553480614894135
9622,beef,195,5.272999558563747
9623,boardwalk,22,3.091042453358316
9624,helpful,300,5.703782474656201
9625,asparagus,33,3.4965075614664802
9626,nerve,123,4.812184355372417
9627,mouths,64,4.1588830833596715
9628,pipe,144,4.969813299576001
9629,duck,119,4.77912349311153
9630,fails,147,4.990432586778736
9631,apple,461,6.133398042996649
9632,fries,64,4.1588830833596715
9633,mashed,30,3.4011973816621555
9634,potatoes,205,5.3230099791384085
9635,caveat,23,3.1354942159291497
9636,bison,25,3.2188758248682006
9637,accidentally,76,4.330733340286331
9638,sample,391,5.968707559985366
9639,threat,572,6.349138991379798
9640,cafe,89,4.48863636973214
9641,relaxed,80,4.382026634673881
9642,nephew,68,4.219507705176107
9643,olds,114,4.736198448394496
9644,sushi,283,5.645446897643238
9645,pasta,69,4.23410650459726
9646,fruits,121,4.795790545596741
9647,spicy,46,3.828641396489095
9648,dread,41,3.713572066704308
9649,crackers,28,3.332204510175204
9650,heal,97,4.574710978503383
9651,sweat,155,5.043425116919247
9652,calorie,53,3.970291913552122
9653,drank,106,4.663439094112067
9654,dessert,113,4.727387818712341
9655,chatting,35,3.5553480614894135
9656,wikipedia,155,5.043425116919247
9657,usable,24,3.1780538303479458
9658,strategist,47,3.8501476017100584
9659,approved,286,5.655991810819852
9660,dts,23,3.1354942159291497
9661,phil,215,5.3706380281276624
9662,districts,319,5.765191102784844
9663,witness,333,5.808142489980444
9664,bipartisan,67,4.204692619390966
9665,turnover,54,3.9889840465642745
9666,anglo,46,3.828641396489095
9667,minorities,124,4.820281565605037
9668,expose,97,4.574710978503383
9669,commissioners,73,4.290459441148391
9670,staffing,50,3.912023005428146
9671,transparency,83,4.418840607796598
9672,partisan,180,5.19295685089021
9673,biases,27,3.295836866004329
9674,macdonald,44,3.784189633918261
9675,circles,148,4.997212273764115
9676,conservatives,269,5.594711379601839
9677,conflicts,143,4.962844630259907
9678,politico,25,3.2188758248682006
9679,operatives,27,3.295836866004329
9680,thinkers,76,4.330733340286331
9681,generational,24,3.1780538303479458
9682,resentment,86,4.454347296253507
9683,contempt,91,4.51085950651685
9684,cable,345,5.84354441703136
9685,hannity,244,5.497168225293202
9686,gang,181,5.198497031265826
9687,msnbc,48,3.871201010907891
9688,lineup,72,4.276666119016055
9689,eloquent,32,3.4657359027997265
9690,plea,62,4.127134385045092
9691,substantive,85,4.442651256490317
9692,liberals,178,5.181783550292085
9693,anecdote,27,3.295836866004329
9694,grayson,33,3.4965075614664802
9695,mcconnell,70,4.248495242049359
9696,kentucky,154,5.0369526024136295
9697,junior,266,5.583496308781699
9698,libertarian,51,3.9318256327243257
9699,rand,40,3.6888794541139363
9700,disk,135,4.90527477843843
9701,permits,90,4.499809670330265
9702,inconvenience,37,3.6109179126442243
9703,mathematics,128,4.852030263919617
9704,monkey,97,4.574710978503383
9705,hamlet,44,3.784189633918261
9706,checking,239,5.476463551931511
9707,demonstrate,184,5.214935757608986
9708,gag,29,3.367295829986474
9709,politician,96,4.564348191467836
9710,fifth,342,5.834810737062605
9711,misunderstood,53,3.970291913552122
9712,typewriter,26,3.258096538021482
9713,keys,208,5.337538079701318
9714,indefinitely,39,3.6635616461296463
9715,produces,158,5.062595033026967
9716,presses,50,3.912023005428146
9717,faithful,115,4.74493212836325
9718,calculating,32,3.4657359027997265
9719,amazingly,44,3.784189633918261
9720,calculator,23,3.1354942159291497
9721,syntax,21,3.044522437723423
9722,wisdom,238,5.472270673671475
9723,revised,84,4.430816798843313
9724,hmmm,36,3.58351893845611
9725,containing,168,5.123963979403259
9726,digits,38,3.6375861597263857
9727,imagined,217,5.37989735354046
9728,wind,754,6.625392368007956
9729,rig,39,3.6635616461296463
9730,fraction,94,4.543294782270004
9731,fragment,35,3.5553480614894135
9732,thesis,92,4.5217885770490405
9733,barrier,141,4.948759890378168
9734,toms,38,3.6375861597263857
9735,township,45,3.8066624897703196
9736,ravaged,29,3.367295829986474
9737,chadwick,31,3.4339872044851463
9738,beaches,77,4.343805421853684
9739,normandy,22,3.091042453358316
9740,monterey,25,3.2188758248682006
9741,boulevard,50,3.912023005428146
9742,ortley,43,3.7612001156935624
9743,neighboring,87,4.465908118654584
9744,heights,110,4.700480365792417
9745,towns,154,5.0369526024136295
9746,shores,55,4.007333185232471
9747,manor,27,3.295836866004329
9748,blvd,43,3.7612001156935624
9749,peninsula,83,4.418840607796598
9750,gather,191,5.25227342804663
9751,essential,378,5.934894195619588
9752,suitcase,66,4.189654742026425
9753,lap,142,4.955827057601261
9754,escorted,31,3.4339872044851463
9755,entering,217,5.37989735354046
9756,assess,172,5.147494476813453
9757,mayor,503,6.220590170099739
9758,disaster,309,5.733341276897746
9759,frustration,161,5.081404364984463
9760,begged,67,4.204692619390966
9761,decency,36,3.58351893845611
9762,catastrophe,60,4.0943445622221
9763,retiring,47,3.8501476017100584
9764,christie,107,4.672828834461906
9765,dictate,51,3.9318256327243257
9766,discriminatory,31,3.4339872044851463
9767,freaks,29,3.367295829986474
9768,governors,76,4.330733340286331
9769,enacted,90,4.499809670330265
9770,constitutional,345,5.84354441703136
9771,hazardous,49,3.8918202981106265
9772,harmless,56,4.02535169073515
9773,behaving,33,3.4965075614664802
9774,contested,46,3.828641396489095
9775,timers,23,3.1354942159291497
9776,infested,26,3.258096538021482
9777,lawsuit,161,5.081404364984463
9778,belongings,37,3.6109179126442243
9779,situations,334,5.811140992976701
9780,mortgages,47,3.8501476017100584
9781,unsafe,51,3.9318256327243257
9782,debris,116,4.7535901911063645
9783,curb,68,4.219507705176107
9784,governor,709,6.5638555265321274
9785,mold,62,4.127134385045092
9786,hazard,47,3.8501476017100584
9787,ticking,43,3.7612001156935624
9788,noaa,30,3.4011973816621555
9789,aerial,33,3.4965075614664802
9790,coordinate,65,4.174387269895637
9791,taxed,30,3.4011973816621555
9792,crews,84,4.430816798843313
9793,confirm,154,5.0369526024136295
9794,spewing,30,3.4011973816621555
9795,accomplishing,29,3.367295829986474
9796,damages,64,4.1588830833596715
9797,illnesses,65,4.174387269895637
9798,looting,34,3.5263605246161616
9799,attorneys,144,4.969813299576001
9800,alerts,34,3.5263605246161616
9801,mitigate,40,3.6888794541139363
9802,insurer,22,3.091042453358316
9803,laden,126,4.836281906951478
9804,beard,109,4.6913478822291435
9805,roadway,26,3.258096538021482
9806,catastrophic,56,4.02535169073515
9807,obnoxious,24,3.1780538303479458
9808,insensitive,25,3.2188758248682006
9809,plight,47,3.8501476017100584
9810,whining,67,4.204692619390966
9811,shelters,45,3.8066624897703196
9812,belonging,68,4.219507705176107
9813,thru,45,3.8066624897703196
9814,rebuilding,68,4.219507705176107
9815,sympathy,98,4.584967478670572
9816,trucks,178,5.181783550292085
9817,commenting,77,4.343805421853684
9818,survivors,121,4.795790545596741
9819,ellis,31,3.4339872044851463
9820,donating,25,3.2188758248682006
9821,lacey,25,3.2188758248682006
9822,bills,363,5.8944028342648505
9823,shelves,103,4.634728988229636
9824,martial,60,4.0943445622221
9825,chaos,135,4.90527477843843
9826,weekends,92,4.5217885770490405
9827,pays,158,5.062595033026967
9828,downward,72,4.276666119016055
